"","Bacus2.cases","Bacus2","Bacus2"
"163",44.6943853003749,63.9689715822832,65.674478432782
"164",46.2157421209352,63.7518019204759,62.9099272731911
"165",44.7768717509796,64.7149876031058,62.7724443092271
"166",45.9996443773411,66.5390026048578,63.7200955141312
"167",44.5494839149695,65.4107090065613,64.1943722711893
"168",45.7658253067906,68.1391350513382,65.0300464634993
"169",47.3624695500195,66.9989079628194,64.8600134238816
"170",46.5877022905404,66.4023332113678,64.5205534717122
"171",45.4649461074884,66.0834136257052,64.8325693215236
"172",43.5637508001409,66.3391663436586,66.5280186323211
"173",43.223407478564,65.3154199200793,67.5770888085679
"174",46.8985119534133,65.0229864612668,66.5611321615216
"175",47.6272291914857,67.0189853801597,67.2552758445218
"176",48.2442270246164,67.4488850958939,69.2036839872521
"177",49.486497955714,70.4397711342922,71.112125996915
"178",48.5579743203719,71.6133163540854,71.7587049179798
"179",49.6889655056661,71.9097965718613,69.7559293188198
"180",50.209607450218,75.9239450879546,71.2232878750129
"181",48.675328809668,74.7580444547397,68.1367048933978
"182",47.5629167076305,73.9805944749764,64.6175502424844
"183",46.555158566068,74.0769424975487,64.927497791557
"184",43.4164490091976,73.7982332907321,66.3490311868968
"185",43.3360429863033,72.3194202412869,64.8687260537882
"186",45.0498404540093,71.7755857764794,64.1035533772042
"187",45.6404090804602,68.6882657365415,67.4557282873498
"188",48.523545110906,66.3007597189173,70.6678513645872
"189",48.9421829981481,67.7661884283432,70.2833142884523
"190",48.4275702046977,69.9590261904618,68.1877634089355
"191",47.0086047556571,68.9552822913208,65.7509409075544
"192",46.1552912502555,69.4701915814984,64.8501703465523
"193",46.1325462775196,70.4419141422298,64.7982302407828
"194",45.9628144250233,73.3029820024988,63.2694176624332
"195",46.6264096593213,72.498032898834,62.6300713296298
"196",46.7109326613762,69.2209666053398,62.1445725845902
"197",46.2137336483779,68.8429836583405,63.5708197460573
"198",45.8697361510066,69.5093949884239,61.7024591756463
"199",44.5597167215047,72.255554904078,64.2126836607733
"200",45.6569987974357,70.4092459713226,60.6570932686607
"201",45.11224337764,68.4311618539928,61.4661787392802
"202",44.9214130214858,67.4015151278073,64.7517276997923
"203",48.9330698739606,67.6149763816286,66.5656893700937
"204",48.5117844046677,71.0768102711765,66.7973384349813
"205",47.4149675674169,70.3961713227063,67.6598447702234
"206",45.1984130627067,71.6561767307795,68.4457635384898
"207",46.5340016065536,71.2455501148974,69.9259829406375
"208",46.7568186817023,68.1974427564126,70.1268240256452
"209",44.48595515006,67.0869257039341,69.6191695937085
"210",46.495524557508,65.7141509851722,69.4310042514863
"211",46.103302926369,66.6082320740715,67.9254043510502
"212",46.1656159018081,64.8446514197985,66.6204211308909
"213",45.9797420541469,65.0864034013578,65.5849335815464
"214",44.5635225700818,63.5102447283338,65.6710890983724
"215",45.2474239085462,61.7038376209959,64.6118131486371
"216",45.288879544883,61.6795394548172,64.312264868153
"217",45.0215966680362,65.2370658473693,62.3408227951444
"218",43.0492626442621,63.3052751365923,61.1008500349622
"219",42.9862048841577,63.3600750369483,63.976976380127
"220",44.0086153901319,64.0698928411029,65.8309765073887
"221",43.2324848440173,63.6608854572754,63.5175937050985
"222",44.3413122082004,64.9995960866094,62.9258719870161
"223",45.5144937317379,65.7853279665797,64.8601918356734
"224",45.1816484641417,66.607516650573,64.8960250357445
"225",43.8596428370398,68.1625019388697,65.2124696116019
"226",42.5786318893628,68.1778358450565,65.6162172687282
"227",42.8130045380843,69.1394176754387,65.3128103609667
"228",41.521537237261,68.9549223078817,67.3848581884252
"229",43.0364577349946,66.5941910971006,66.7168630625782
"230",45.2194926297088,65.5601947329173,67.1268250655019
"231",45.335908841233,65.0865012607659,67.9731580745264
"232",43.2589873701954,69.0738311191622,67.3558663678857
"233",42.4425684966079,68.0431196654552,70.3388035468286
"234",43.2797144177621,69.0184922816997,68.3927086155862
"235",42.5328203849614,70.954381352076,65.9844339988733
"236",43.1100761436315,70.2862595336199,64.4363442935434
"237",43.496472845854,69.2332699917733,65.6493763051099
"238",43.2487610309588,67.8549249854195,64.3827264924324
"239",42.4883508047842,67.2099748668195,65.4522407434306
"240",42.0973561386288,67.4536705485311,64.661100261944
"241",41.1195628935848,68.9418860816628,65.5518293736267
"242",40.7737682245663,69.7506874195214,65.2812197491542
"243",43.2676605991893,71.4485325195672,64.5593701481005
"244",42.9305707858136,68.2692911249356,66.1523595982429
"245",43.3168512554337,70.0526059126837,69.0427482810878
"246",45.034970485058,67.2692729152578,69.5949669771028
"247",45.8457760835213,66.0190963230551,68.2494955974476
"248",46.9616466150007,69.4397626254228,65.9235515077325
"249",47.5276760820991,71.2761718784389,67.3199610840175
"250",47.013251313048,72.3576146745019,64.9690433528297
"251",47.762162531268,71.4993381904602,64.9939476788124
"252",47.8223844465711,68.805186554958,66.8613403302978
"253",45.3291711235306,67.2486091086316,64.2002835318455
